state,county_name,fips,total_votes,democrat,other,republican,green,libertarian,pct_dem,pct_rep,pct_other,pct_green,pct_libertarian,leading_party,poor_fair_health,adult_smoking,adult_obesity,poor_physical_health_days,poor_mental_health_days,excessive_drinking,pct_below_18,pct_above_65,pct_nonhispanic_black,pct_native_american,pct_hispanic,pct_females,pct_nonproficient_english,diabetes_prevalence,physical_inactivity,pct_pacific_islander,pct_asian,pct_nonhispanic_white,severe_housing_issues,food_insecurity,social_associations,insufficient_sleep,frequent_physical_distress,frequent_mental_distress,homeownership,traffic_volume,total_deaths,covid_deaths,urban_rural_desc,never,rarely,sometimes,frequently,always,pct_less_than_high_school,pct_high_school_diploma,pct_college_associates,pct_bachelors_or_higher,population,unemployment_rate,median_household_income,poverty
ALABAMA,ESCAMBIA,1053,15910,4918,123,10869,NA,NA,0.3091137649277184,0.6831552482715273,0.007730986800754243,NA,NA,republican,1.7126719538553818,1.3693742118679983,1.2000645984669458,1.7436166069385286,1.689324107214771,-1.4409414876544384,0.08475219915004008,-0.28003796551023546,1.5672392218272042,0.19644883135291769,-0.519251989729327,-0.2525298519482228,-0.435203455364372,1.6468446399696801,0.8832940658663723,-0.08151051470322294,-0.42814663693365085,-0.7842425743674326,-0.4476138141782741,1.3002192317103938,0.46578876872114416,1.613186118250613,1.76260306135836,1.6937066012349422,-0.31999697456558046,-0.33915201799730726,875,121,Noncore,0.5818528637404571,-1.0262292427716537,1.1494803880141713,1.2155729588614907,-0.7956704284069772,0.8400547178892173,1.3375292493697053,-1.064755971652764,-0.9966123663555938,-0.20237264085434498,-0.32547971335233244,-0.8972568795866914,-0.13138747636738485
ALABAMA,ETOWAH,1055,47728,11567,633,35528,NA,NA,0.2423524974857526,0.7443848474689909,0.013262655045256453,NA,NA,republican,0.7484174204537737,0.7418762747883869,0.4847193838590617,1.3174547041803366,1.1099450027328512,-1.1057519376973617,-0.17550437179286607,-0.054373432243870555,0.4539167067476309,-0.2258181714335098,-0.407419152649927,0.7328153436495478,-0.17309918092843407,0.8828612068284781,1.1816975042170446,0.1743683170699536,-0.24984503222853435,0.08386435731234655,-0.5785489986173326,0.34070964292173794,0.6932294173068463,1.8747464635879054,1.1725415557100123,1.045535742762239,0.056932794145441605,0.041149090458114136,3500,563,Small metro,0.27436000682194533,0.36206488722710073,0.9770981061183391,-1.3484854952057712,-0.046609779613785526,0.30803391055850576,-0.16002602853141062,0.614881939103161,-0.4387730305790759,-0.00146657282813772,0.41889411969009094,-0.87413785652073694,0.14633131953694237
ALABAMA,HOUSTON,1069,46173,12917,638,32618,NA,NA,0.27975223615532885,0.7064301648149351,0.013817599029735993,NA,NA,republican,0.4923109990505914,0.49322027907185695,0.9616161935976512,0.9580422631845159,0.9948613334962989,-1.2667238836858443,0.27632145043916984,-0.3120578777044541,1.2537034995407836,-0.2346549197681732,-0.4491153846007722,0.9180465242237406,-0.39779130298571413,0.3406794155669801,0.5673374840833073,-0.04850172670342862,-0.1723720702955162,-0.4790610471537995,-0.09137247170213292,0.8204644373160662,0.05309731530424909,0.9631687477061747,0.9563339604251857,1.1138622327474927,-0.7087384895397053,0.04083394596660179,4371,849,Small metro,0.08644770537174383,-0.07065016627900447,0.23585429396626142,0.9481558194802432,-0.4934178859114789,0.09522558762622099,-0.3957523222751046,0.4655807914804127,-0.02828748161144965,0.00988051174401688,-0.5881998897202464,-0.38477369962317387,0.17936343416696385
ALABAMA,JACKSON,1071,23636,3717,249,19670,NA,NA,0.15726011169402607,0.8322051108478592,0.010534777458114741,NA,NA,republican,1.119877341819904,0.6896644998923283,1.0716693035373257,1.4790569084752325,1.4909761267312844,-1.2767873913003955,-0.34031750621601004,0.1662139800123847,-0.39022124387391455,-0.08700444505572781,-0.48417926056481025,0.4548690863249959,-0.4511196483844973,1.0800182218326595,0.3040403325974199,-0.032343527720903716,-0.33301079426544267,0.6474768146974281,-0.6697940650474656,0.08820711955630275,-0.44143322698958415,1.202857118645896,1.3561340967998705,1.4200172641727693,0.32168650291685635,-0.36075834951318153,1337,123,Micropolitan,0.2060282608400538,0.10964777268187265,-0.19510141077331894,0.649277840171789,-0.3160087848815123,0.5208422334907905,0.9631404298944262,-0.4488887377089246,-0.8387333090603529,-0.15470042308997162,-0.6319865857815656,-0.7861475448518055,-0.11961714249139567
ALABAMA,JEFFERSON,1073,325848,181688,5317,138843,NA,NA,0.5575851317178562,0.426097444207115,0.016317424075028848,NA,NA,democrat,0.3713327145188105,0.042307221634037946,0.31963971894955,0.5965492745661051,0.9444037450434022,-0.8967311749643138,0.19865596271916403,-0.724465227693717,2.3870890351248852,-0.26745602432886945,-0.4099256389702098,1.249900499141643,-0.16921682483555786,0.19281165431384412,0.47957176692134484,-0.08725340613401837,0.0684487567315174,-1.3020152761177588,0.6324302263744053,1.148717717691132,0.46941227956573667,0.7944878604836504,0.6745157705734981,0.7954367558027544,-1.0449626795771176,1.0594283398490663,22289,3050,Large central metro,-0.5285380084652797,-0.8279015099146888,-0.2468160953420686,-0.4518515572804096,0.7878700659716124,-0.5279987866754698,-1.0613324457867115,-0.05697322519920851,1.2031691652914294,1.719834332589637,-0.23790632122969435,-0.10948479511543462,2.1547355751391097
ALABAMA,LAUDERDALE,1077,44339,11915,703,31721,NA,NA,0.26872505018155574,0.7154198335551095,0.015855116263334763,NA,NA,republican,0.46194198003606946,-0.2253037890673471,-0.06554616583930968,0.9622318100598528,0.9809136240694657,-1.195880661571761,-0.6914320481796455,0.17530330417690285,0.06293741793403829,-0.24618560642369527,-0.4907979493782091,0.9350707650217984,-0.4046371852369698,0.4146132961935481,0.19872147200306495,-0.08802335980553225,-0.27181628969215316,0.42648883549798355,-0.27930256774132056,0.18920812890247712,0.5307690507330857,0.48488443923811514,0.8394074624425407,0.7965971262047284,-0.35690020530338046,-0.07411380126619606,3055,382,Small metro,0.2231111973355267,0.6505415895645043,0.3392836631037603,-0.4518515572804096,-0.25687241787152376,-0.11758273530606378,0.26982780123650235,-0.5048766680674556,0.1611673871428395,-0.03121124061791738,-0.5444131936589276,-0.5193471174697749,0.03807244029431148
ALABAMA,LEE,1081,71449,27860,1368,42221,NA,NA,0.38992848045459,0.590924995451301,0.019146524094109083,NA,NA,republican,0.7442076702700599,0.025158446207561674,-0.5424429755778991,0.710101970260545,0.7751075379960795,-0.5603990240506587,-0.22620175860209504,-1.5687778473380782,0.9639790977053514,-0.25636427451097166,-0.4258975057129332,0.40592889434275986,-0.1892478048390987,-0.7683287938315392,-1.0651048551291933,-0.05290285090873013,0.8891886267706162,-0.4217336237401915,1.172081837429315,0.9467156989987842,-0.6121818856554231,0.8478734861196068,0.7249585163639006,0.8740802102449178,-1.3435426328462496,-0.03187269220274824,2713,439,Small metro,-0.4602062624833882,-0.3410970747203203,0.28756897853501107,-0.38892987742599816,0.354203374565028,-0.6496035426367756,-1.4357212652619904,0.22296642659344565,1.4031493045320678,0.21187127186952728,-0.6757732818428845,-0.10720739881341522,0.2856488442567343
ALABAMA,LIMESTONE,1083,49235,13672,923,34640,NA,NA,0.27768863613283234,0.7035645374225652,0.01874682644460242,NA,NA,republican,0.4594553533928818,0.1950305411839927,0.1912444240199308,0.7503969667894528,0.9812578397071201,-0.8094721722508014,0.14029701097156977,-0.8664048138993976,0.3147104942784692,-0.19763048274647507,-0.2535150143485273,0.018780553817166968,-0.26850220159526367,0.4146132961935481,0.3391466194622049,0.05257139980953743,0.009209262578420968,0.006021584071506763,-0.5611786170315151,-0.2652964131553075,-0.4320213248567275,1.0469996623433597,0.6159537765737781,0.5654239446093542,0.7969532738950792,-0.29006680165318055,1742,171,Medium metro,0.37685762579478244,-0.881990891602952,0.20137783758709496,2.017824377005236,-0.7431047688425427,0.2928333160633426,-0.5066823428603725,-0.37423816389754977,0.3927233378425261,-0.001062826324508215,-1.0698535463947558,0.6221805259151624,-0.02437376218548733
ALABAMA,MADISON,1089,194767,87286,4701,102780,NA,NA,0.4481560017867503,0.5277074658438031,0.02413653236944657,NA,NA,republican,0.2788363947504019,-0.17982614032538347,0.007822574120473314,0.5323269461183088,0.8089258232632901,-0.613548646951321,-0.07278372361855329,-0.8980560517388907,1.0800602278942104,-0.19981017980051888,-0.3313034529369088,0.5503670028317734,-0.20946975175072913,0.3406794155669801,-0.9422328511024457,-0.02721613427945014,0.3756229721886915,-0.5643647844481988,-0.4208717437766623,0.13870762422938993,-0.14596611683354904,0.7484165519822947,0.3946535974162247,0.44642409394161486,-0.5091618327638223,0.25638771173002,9068,1031,Medium metro,-0.30645983402413235,-0.5935141892655483,0.028995555691262734,-0.48331239720761526,0.5316124755949939,-0.7712082985980809,-1.8655750950299028,-0.4302260942560807,2.1925445910082724,0.8563953172754579,-0.9384934582107989,0.8899471214253224,0.6864040443697546
ALABAMA,MARSHALL,1095,39655,5943,521,33191,NA,NA,0.1498676081200353,0.8369940738872778,0.013138317992686924,NA,NA,republican,0.9405476053672001,0.9830081934668177,0.2829553489696585,1.3830182341199533,1.4677064700017906,-1.0530196810850636,0.8145143663013916,-0.4736417448007391,-0.4608533122299997,-0.15945859125026007,0.3376828790683519,0.301988409706942,0.8270515548383683,-0.07827924131690521,1.550313516297286,0.13440943665941205,-0.28292539066279965,0.22008033748305997,0.013141242538138555,-0.2652964131553075,-0.23816178093107446,0.6422001886680726,1.3792794138625422,1.4244000987647967,-0.12911652250343833,-0.23397288000070085,2636,312,Micropolitan,-0.08438165958298503,-0.3410970747203203,0.1324249248287621,0.7121995200262005,-0.19116534341598057,0.7640517454134013,-0.4096185748482628,0.0923279224235405,-0.2703687027974858,-0.019014480567975316,-1.1136402424560747,-0.4693134108345002,0.056773409885703445
ALABAMA,MOBILE,1097,183164,79474,2447,101243,NA,NA,0.43389530693804457,0.5527450809110961,0.013359612150859339,NA,NA,republican,0.9414838695128024,0.526514101259511,0.6314568637786278,0.762306769770472,1.6380470235837012,-0.7364497619922193,0.3744545293682351,-0.6510210100227665,1.870936767938888,-0.18309618706646116,-0.4767056633505722,1.0877514131656674,-0.345960474251558,0.46390254994459346,0.5673374840833073,-0.10147881682398095,0.1683570224310164,-0.9542922007543042,0.6008592865898026,1.1739679700276757,4.430910719027002e-4,1.0221319213363127,0.9774076903451342,1.3080109752664164,-0.7918064625427924,0.4519959868121868,11787,1587,Medium metro,-0.05021578659203926,-0.23291831134379387,-0.33300723628998474,0.5706257403537748,-0.013756242386013928,0.01922261515040502,-0.00749725022666719,-0.24359965972764464,0.12959157568379126,0.9367107411616378,0.5064675118127291,-0.42935545753543247,1.3910969877036767
ALABAMA,MONTGOMERY,1101,99139,64529,1299,33311,NA,NA,0.6508941990538537,0.3360029857069367,0.013102815239209595,NA,NA,democrat,1.252843753852489,0.6132717295787704,0.8882474536378682,1.488551021472507,0.8283165973089591,-1.1627698006694374,0.37502261844336665,-0.8775508473353858,3.465451228014076,-0.26102989369219537,-0.44355010667444,1.2839648183327348,-0.0937676996425695,0.4392579230690708,0.23382775886784993,-0.04778198740179609,0.549245265241419,-2.1147076994539704,0.9694034828905239,1.8809750354508956,0.5714735358129985,0.9806340782017468,1.404370468137095,0.9884452923502547,-1.5555152790490885,0.8404365719696215,6919,1200,Medium metro,-0.40895745299696956,0.21782653605839908,0.028995555691262734,0.06725230151848402,0.032238709732866314,-0.01117857383992126,-1.25545998181093,-0.41156345080323753,1.2031691652914294,0.3767233797283416,0.4626808157514098,-0.2072058000748126,0.5097080741475699
ALABAMA,MORGAN,1103,53722,13234,824,39664,NA,NA,0.24634228062990954,0.7383194966680318,0.015338222702058747,NA,NA,republican,0.552322926827104,0.38405384657597685,-0.08388835082925543,0.8049994546421128,0.8298880289541996,-1.2582540476846393,0.2133184243174699,-0.38218558337537833,0.25639757414618014,-0.16214804494652116,-0.08669689390909849,0.36741490298145996,0.14149367122433695,0.14352240056279877,-0.1347882532123915,0.011725419528775276,-0.2936099916715706,-0.03254823849176317,-0.09358374470057433,-0.08854464679950239,0.14791155780843881,1.0763542235560823,0.6856229160064883,0.716884658473319,0.08529106770010275,-0.01946538562633297,2905,348,Small metro,-0.03313285009656638,-0.10670975407117995,-0.6777718000816487,1.514450938169945,-0.32257949232706656,0.3840368830343217,-0.5066823428603725,0.12965320932922758,0.045389411792996034,0.05874890385123288,-0.9822801542721178,-0.09375005702875511,0.08395559809831715
ALABAMA,ST. CLAIR,1115,44441,7744,531,36166,NA,NA,0.1742535046466101,0.8137980693503747,0.011948426003015234,NA,NA,republican,0.281947034356632,0.2398921815937556,0.686483418748465,0.7767370158711383,0.7251049342754505,-0.750727395518439,0.1786394842485889,-0.5629763705844462,0.023254341609109573,-0.2580483079785154,-0.5164009520233277,0.20724496451472,-0.43954708749399973,0.4146132961935481,0.5848906275156999,-0.06812457255731778,-0.22968180394038026,0.4758383551611001,-0.7241393567448949,-0.3915476748380251,-0.5153876751547163,0.8632026045494298,0.51057761718160255,0.44506444170001913,0.9087257327518036,-0.2910210719571041,1672,151,Large fringe metro,-0.9043626113656829,0.9209884980058204,0.39099834767250996,-0.12151273804474974,-0.08603402428711145,0.30803391055850576,0.21436279094386862,0.42825550457472494,-0.6177026288470155,-0.03862631633009807,-0.8071333700268415,0.6686946200836799,-0.0656051712720362
ALABAMA,SHELBY,1117,114950,33268,1982,79700,NA,NA,0.28941278816876903,0.6933449325793823,0.01724227925184863,NA,NA,republican,-0.30515220318877184,-0.5285963810703892,0.393008458909333,-0.015730619231002836,-0.04031973523197578,-0.14685928677056165,0.40455741044267357,-0.8345968562121298,0.2725986540150976,-0.253540799633,-0.27999800777618433,0.777822801510513,-0.04225917512448571,-0.39865939069869955,-0.4156385481306714,-0.08630408590671435,0.23345770362603688,0.07618994257383095,-0.724509652306988,-0.9975537309150709,-0.08846438799314991,0.8806031550550403,-0.17553269331377913,-0.25799315191307265,0.9972401745123405,-0.056089629036230604,2906,256,Large fringe metro,-0.9897772938430472,-0.14276934186335544,-0.057195585256653386,0.5077040604993633,0.24250134799060455,-0.923214243549713,-1.9765051156151707,-0.13162379901058335,2.203069861494622,0.35885609042593136,-1.245000330640032,1.5243055095514542,0.020099774795046585
ALABAMA,TALLADEGA,1121,35663,13138,290,22235,NA,NA,0.3683930123657572,0.623475310545944,0.008131677088298797,NA,NA,republican,1.1098282506650774,1.5763837937592113,1.0900114885272714,1.1772655113849135,1.340216536066283,-1.137035248143461,-0.25230069331555677,-0.26900666083458696,1.648675441588642,-0.2517472900872121,-0.5271541078643035,0.7821201375659654,-0.4326573220494071,1.030728968081614,1.3221226516761837,-0.11770328637613939,-0.30862514055883017,-0.6683055863589188,-0.1516062984515428,0.9972162036718706,0.11828539764664937,2.1985439581479946,1.0519453252055864,1.2826384709374776,-0.01656145719274905,-0.2171513444943023,1929,225,Micropolitan,0.5647699272449842,1.2094652003432236,1.4942449518058354,-0.6091557569164376,-0.9665088219913895,0.9616594738505229,-0.049096007946142224,0.18564113968775856,-0.733480604196859,-0.0656050192666547,0.11238724726085772,-0.5517137497621113,0.0177034193951446
ALABAMA,TALLAPOOSA,1123,20991,5859,169,14963,NA,NA,0.2791196226954409,0.7128293077985803,0.008051069505978753,NA,NA,republican,1.036034526225318,0.1968894973221493,0.5764303088087904,1.1170177064991196,1.3469315323372646,-1.375108156925852,-0.40385570870567045,0.4869474420474514,1.2439067187777637,-0.24931294761235606,-0.5277344478031124,0.7169661902048137,-0.524622956317291,0.9321504605795234,0.46201862348895234,-0.08494574587272462,-0.3214499213958168,-0.3571446713010763,0.7006644136260305,0.8457146896526098,0.39665321672163734,1.9610617153780143,1.0182246261114927,1.169535942207701,0.17122318362678296,-0.3092627356708577,1146,144,Noncore,-0.2210451515467679,0.21782653605839908,0.25309252215584466,1.388607578461122,-0.6708269869414452,0.9008570958698704,-0.187758533677727,-0.20627437282195754,-0.37562140766097973,-0.18865128579816015,0.06860055119953885,-0.5944321834272631,-0.14639993813735905
